Time,virion_half_life,dip_half_life,ifn_half_life,Global IFN Concentration Per Cell,Total Extracellular Virions,Total Extracellular DIPs,Percentage Dead Cells,Percentage Susceptible Cells,Percentage Infected Cells,Percentage Infected DIP-only Cells,Percentage Infected Both Cells,Percentage Antiviral Cells,Regrowth Count,Percentage Susceptible and Antiviral (Real Susceptible cells without regrowthed ones) Cells,Percentage Regrowthed or Regrowthed and Antiviral Cells,Probability Virion Infection,Probability DIP Infection,Per Particle Infection Chance RHO,Total Local Particles,Plaque Percentage,max_global_IFN,time_all_cells_uninfected,Percentage Uninfected Cells,num_plaques,GRID_SIZE,TIMESTEP,IFN_DELAY,STD_IFN_DELAY,ALPHA,RHO,TAU,BURST_SIZE_V,REGROWTH_MEAN,REGROWTH_STD,TIME_STEPS,MEAN_LYSIS_TIME,STANDARD_LYSIS_TIME,init_v_pfu_per_cell,init_d_pfu_per_cell,MEAN_ANTI_TIME_Per_Cell,STD_ANTI_TIME,R,BURST_SIZE_D,H,option,d_pfu_initial,v_pfu_initial,virionOnlyInfected,dipOnlyInfected,bothInfected,totalDeadFromV,totalDeadFromBoth,virionDiffusionRate,dipDiffusionRate,k_JumpR,jumpRadiusV,jumpRadiusD,jumpRandomly,par_celltocell_random,allowVirionJump,allowDIPJump,IFN_wave_radius,ifnWave,ifnBothFold,D_only_IFN_stimulate_ratio,BOTH_IFN_stimulate_ratio,totalRandomJumpVirions,totalRandomJumpDIPs,dipAdvantage
0,4.000000,4.000000,0.000000,-0.000173,1,28,0.000000,99.705679,0.294321,0.277008,0.000000,0.000000,0,99.705679,0.000000,"variate, depending on radius 10 of IFN","variate, depending on radius 10 of IFN",0.800000,29,0.000000,-1.000000,-1.0,99.705679,0,76,1,0,0,0.000000,0.800000,0.000000,100,24.000000,6.000000,26,6.000000,1.500000,0.000173,0.005194,-1.0,-1.0,0.000000,100,-1.0,4,1,30,1,16,0,0,0,0,0,NaN,0,0,false,false,false,false,0,false,0.000000,5.000000,10.000000,0,0,1.000000
1,4.000000,4.000000,0.000000,-0.000173,1,27,0.000000,99.740305,0.259695,0.242382,0.000000,0.000000,0,99.740305,0.000000,"variate, depending on radius 10 of IFN","variate, depending on radius 10 of IFN",0.800000,28,0.000000,-1.000000,-1.0,99.740305,0,76,1,0,0,0.000000,0.800000,0.000000,100,24.000000,6.000000,26,6.000000,1.500000,0.000173,0.005194,-1.0,-1.0,0.000000,100,-1.0,4,1,30,1,14,0,0,0,0,0,NaN,0,0,false,false,false,false,0,false,0.000000,5.000000,10.000000,0,0,1.000000
2,4.000000,4.000000,0.000000,-0.000173,1,26,0.000000,99.740305,0.259695,0.242382,0.000000,0.000000,0,99.740305,0.000000,"variate, depending on radius 10 of IFN","variate, depending on radius 10 of IFN",0.800000,27,0.000000,-1.000000,-1.0,99.740305,0,76,1,0,0,0.000000,0.800000,0.000000,100,24.000000,6.000000,26,6.000000,1.500000,0.000173,0.005194,-1.0,-1.0,0.000000,100,-1.0,4,1,30,1,14,0,0,0,0,0,NaN,0,0,false,false,false,false,0,false,0.000000,5.000000,10.000000,0,0,1.000000
3,4.000000,4.000000,0.000000,-0.000173,1,25,0.000000,99.792244,0.207756,0.190443,0.000000,0.000000,0,99.792244,0.000000,"variate, depending on radius 10 of IFN","variate, depending on radius 10 of IFN",0.800000,26,0.000000,-1.000000,-1.0,99.792244,0,76,1,0,0,0.000000,0.800000,0.000000,100,24.000000,6.000000,26,6.000000,1.500000,0.000173,0.005194,-1.0,-1.0,0.000000,100,-1.0,4,1,30,1,11,0,0,0,0,0,NaN,0,0,false,false,false,false,0,false,0.000000,5.000000,10.000000,0,0,1.000000
4,4.000000,4.000000,0.000000,-0.000173,1,24,0.000000,99.671053,0.328947,0.311634,0.000000,0.000000,0,99.671053,0.000000,"variate, depending on radius 10 of IFN","variate, depending on radius 10 of IFN",0.800000,25,0.000000,-1.000000,-1.0,99.671053,0,76,1,0,0,0.000000,0.800000,0.000000,100,24.000000,6.000000,26,6.000000,1.500000,0.000173,0.005194,-1.0,-1.0,0.000000,100,-1.0,4,1,30,1,18,0,0,0,0,0,NaN,0,0,false,false,false,false,0,false,0.000000,5.000000,10.000000,0,0,1.000000
5,4.000000,4.000000,0.000000,-0.000173,1,24,0.000000,99.636427,0.363573,0.346260,0.000000,0.000000,0,99.636427,0.000000,"variate, depending on radius 10 of IFN","variate, depending on radius 10 of IFN",0.800000,25,0.000000,-1.000000,-1.0,99.636427,0,76,1,0,0,0.000000,0.800000,0.000000,100,24.000000,6.000000,26,6.000000,1.500000,0.000173,0.005194,-1.0,-1.0,0.000000,100,-1.0,4,1,30,1,20,0,0,0,0,0,NaN,0,0,false,false,false,false,0,false,0.000000,5.000000,10.000000,0,0,1.000000
6,4.000000,4.000000,0.000000,-0.000173,1,24,0.000000,99.774931,0.225069,0.207756,0.000000,0.000000,0,99.774931,0.000000,"variate, depending on radius 10 of IFN","variate, depending on radius 10 of IFN",0.800000,25,0.000000,-1.000000,-1.0,99.774931,0,76,1,0,0,0.000000,0.800000,0.000000,100,24.000000,6.000000,26,6.000000,1.500000,0.000173,0.005194,-1.0,-1.0,0.000000,100,-1.0,4,1,30,1,12,0,0,0,0,0,NaN,0,0,false,false,false,false,0,false,0.000000,5.000000,10.000000,0,0,1.000000
7,4.000000,4.000000,0.000000,-0.000173,69,24,0.017313,99.722992,0.259695,0.259695,0.000000,0.000000,0,99.722992,0.000000,"variate, depending on radius 10 of IFN","variate, depending on radius 10 of IFN",0.800000,93,0.017313,-1.000000,-1.0,99.722992,0,76,1,0,0,0.000000,0.800000,0.000000,100,24.000000,6.000000,26,6.000000,1.500000,0.000173,0.005194,-1.0,-1.0,0.000000,100,-1.0,4,1,30,0,15,0,1,0,0,0,NaN,0,0,false,false,false,false,0,false,0.000000,5.000000,10.000000,0,0,1.000000
8,4.000000,4.000000,0.000000,-0.000173,69,24,0.017313,98.770776,1.211911,0.346260,0.000000,0.000000,0,98.770776,0.000000,"variate, depending on radius 10 of IFN","variate, depending on radius 10 of IFN",0.800000,93,0.017313,-1.000000,-1.0,98.770776,0,76,1,0,0,0.000000,0.800000,0.000000,100,24.000000,6.000000,26,6.000000,1.500000,0.000173,0.005194,-1.0,-1.0,0.000000,100,-1.0,4,1,30,50,20,0,1,0,0,0,NaN,0,0,false,false,false,false,0,false,0.000000,5.000000,10.000000,0,0,1.000000
9,4.000000,4.000000,0.000000,-0.000175,69,24,0.017313,98.597645,1.385042,0.277008,0.000000,0.000000,0,98.597645,0.000000,"variate, depending on radius 10 of IFN","variate, depending on radius 10 of IFN",0.800000,93,0.017313,-1.000000,-1.0,98.597645,0,76,1,0,0,0.000000,0.800000,0.000000,100,24.000000,6.000000,26,6.000000,1.500000,0.000173,0.005194,-1.0,-1.0,0.000000,100,-1.0,4,1,30,64,16,0,1,0,0,0,NaN,0,0,false,false,false,false,0,false,0.000000,5.000000,10.000000,0,0,1.000000
